project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs
gson,testMultipleNamesDeserializedCorrectly,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/SerializedNameTest.java#L32,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.SerializedNameTest.testMultipleNamesDeserializedCorrectly(),com.google.gson.functional.SerializedNameTest.testMultipleNamesDeserializedCorrectly(),com.google.gson.functional.SerializedNameTest.testMultipleNamesDeserializedCorrectly(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testStringWithEscapedSlashDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L100,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testStringWithEscapedSlashDeserialization(),com.google.gson.functional.StringTest.testStringWithEscapedSlashDeserialization(),com.google.gson.functional.StringTest.testStringWithEscapedSlashDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testEscapedCtrlRInStringDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L57,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testEscapedCtrlRInStringDeserialization(),com.google.gson.functional.StringTest.testEscapedCtrlRInStringDeserialization(),com.google.gson.functional.StringTest.testEscapedCtrlRInStringDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testAssignmentCharDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L119,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testAssignmentCharDeserialization(),com.google.gson.functional.StringTest.testAssignmentCharDeserialization(),com.google.gson.functional.StringTest.testAssignmentCharDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testEscapedBackslashInStringDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L69,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testEscapedBackslashInStringDeserialization(),com.google.gson.functional.StringTest.testEscapedBackslashInStringDeserialization(),com.google.gson.functional.StringTest.testEscapedBackslashInStringDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testNoSideEffectForHasNext,hasNext,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/JsonStreamParserTest.java#L51,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/JsonStreamParser.java#L102,com.google.gson.JsonStreamParserTest.testNoSideEffectForHasNext(),com.google.gson.JsonStreamParserTest.testNoSideEffectForHasNext(),com.google.gson.JsonStreamParserTest.testNoSideEffectForHasNext(),com.google.gson.JsonStreamParser.hasNext(),com.google.gson.JsonStreamParser.hasNext(),com.google.gson.JsonStreamParser.hasNext()
gson,testJavascriptKeywordsInStringDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L135,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testJavascriptKeywordsInStringDeserialization(),com.google.gson.functional.StringTest.testJavascriptKeywordsInStringDeserialization(),com.google.gson.functional.StringTest.testJavascriptKeywordsInStringDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testParseComments,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/CommentsTest.java#L32,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L796,com.google.gson.CommentsTest.testParseComments(),com.google.gson.CommentsTest.testParseComments(),com.google.gson.CommentsTest.testParseComments(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.reflect.Type)","com.google.gson.Gson.fromJson(String, Type)","com.google.gson.Gson.fromJson(String, Type)"
gson,testEscapedCtrlNInStringDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L45,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testEscapedCtrlNInStringDeserialization(),com.google.gson.functional.StringTest.testEscapedCtrlNInStringDeserialization(),com.google.gson.functional.StringTest.testEscapedCtrlNInStringDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testEscapingQuotesInStringDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L87,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testEscapingQuotesInStringDeserialization(),com.google.gson.functional.StringTest.testEscapingQuotesInStringDeserialization(),com.google.gson.functional.StringTest.testEscapingQuotesInStringDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testSingleQuoteInStringDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L74,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testSingleQuoteInStringDeserialization(),com.google.gson.functional.StringTest.testSingleQuoteInStringDeserialization(),com.google.gson.functional.StringTest.testSingleQuoteInStringDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testOverrideStringAdapter,registerTypeAdapter,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/OverrideCoreTypeAdaptersTest.java#L70,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/GsonBuilder.java#L471,com.google.gson.OverrideCoreTypeAdaptersTest.testOverrideStringAdapter(),com.google.gson.OverrideCoreTypeAdaptersTest.testOverrideStringAdapter(),com.google.gson.OverrideCoreTypeAdaptersTest.testOverrideStringAdapter(),"com.google.gson.GsonBuilder.registerTypeAdapter(java.lang.reflect.Type, java.lang.Object)","com.google.gson.GsonBuilder.registerTypeAdapter(Type, Object)","com.google.gson.GsonBuilder.registerTypeAdapter(Type, Object)"
gson,testStringValueDeserialization,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L27,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L772,com.google.gson.functional.StringTest.testStringValueDeserialization(),com.google.gson.functional.StringTest.testStringValueDeserialization(),com.google.gson.functional.StringTest.testStringValueDeserialization(),"com.google.gson.Gson.fromJson(java.lang.String, java.lang.Class<T>)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testEscapingQuotesInStringSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L80,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testEscapingQuotesInStringSerialization(),com.google.gson.functional.StringTest.testEscapingQuotesInStringSerialization(),com.google.gson.functional.StringTest.testEscapingQuotesInStringSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
gson,testCreatingMoreThanOnce,create,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/GsonBuilderTest.java#L42,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/GsonBuilder.java#L562,com.google.gson.GsonBuilderTest.testCreatingMoreThanOnce(),com.google.gson.GsonBuilderTest.testCreatingMoreThanOnce(),com.google.gson.GsonBuilderTest.testCreatingMoreThanOnce(),com.google.gson.GsonBuilder.create(),com.google.gson.GsonBuilder.create(),com.google.gson.GsonBuilder.create()
gson,testAddingAndRemovingObjectProperties,add,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/JsonObjectTest.java#L30,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/JsonObject.java#L53,com.google.gson.JsonObjectTest.testAddingAndRemovingObjectProperties(),com.google.gson.JsonObjectTest.testAddingAndRemovingObjectProperties(),com.google.gson.JsonObjectTest.testAddingAndRemovingObjectProperties(),"com.google.gson.JsonObject.add(java.lang.String, com.google.gson.JsonElement)","com.google.gson.JsonObject.add(String, JsonElement)","com.google.gson.JsonObject.add(String, JsonElement)"
gson,testAddingAndRemovingObjectProperties,remove,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/JsonObjectTest.java#L30,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/JsonObject.java#L67,com.google.gson.JsonObjectTest.testAddingAndRemovingObjectProperties(),com.google.gson.JsonObjectTest.testAddingAndRemovingObjectProperties(),com.google.gson.JsonObjectTest.testAddingAndRemovingObjectProperties(),com.google.gson.JsonObject.remove(java.lang.String),com.google.gson.JsonObject.remove(String),com.google.gson.JsonObject.remove(String)
gson,testRemove,remove,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/JsonArrayTest.java#L54,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/JsonArray.java#L128,com.google.gson.JsonArrayTest.testRemove(),com.google.gson.JsonArrayTest.testRemove(),com.google.gson.JsonArrayTest.testRemove(),com.google.gson.JsonArray.remove(com.google.gson.JsonElement),com.google.gson.JsonArray.remove(JsonElement),com.google.gson.JsonArray.remove(JsonElement)
gson,testRemove,remove,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/JsonArrayTest.java#L54,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/JsonArray.java#L141,com.google.gson.JsonArrayTest.testRemove(),com.google.gson.JsonArrayTest.testRemove(),com.google.gson.JsonArrayTest.testRemove(),com.google.gson.JsonArray.remove(int),com.google.gson.JsonArray.remove(int),com.google.gson.JsonArray.remove(int)
gson,testNonEmptyMapSerialization,toJsonTree,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/DefaultMapJsonSerializerTest.java#L52,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L560,com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization(),com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization(),com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization(),"com.google.gson.Gson.toJsonTree(java.lang.Object, java.lang.reflect.Type)","com.google.gson.Gson.toJsonTree(Object, Type)","com.google.gson.Gson.toJsonTree(Object, Type)"
gson,testNotEquals,getType,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/GenericArrayTypeTest.java#L52,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/reflect/TypeToken.java#L100,com.google.gson.GenericArrayTypeTest.testNotEquals(),com.google.gson.GenericArrayTypeTest.testNotEquals(),com.google.gson.GenericArrayTypeTest.testNotEquals(),com.google.gson.reflect.TypeToken.getType(),com.google.gson.reflect.TypeToken.getType(),com.google.gson.reflect.TypeToken.getType()
gson,testOurTypeFunctionality,getType,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/GenericArrayTypeTest.java#L43,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/reflect/TypeToken.java#L100,com.google.gson.GenericArrayTypeTest.testOurTypeFunctionality(),com.google.gson.GenericArrayTypeTest.testOurTypeFunctionality(),com.google.gson.GenericArrayTypeTest.testOurTypeFunctionality(),com.google.gson.reflect.TypeToken.getType(),com.google.gson.reflect.TypeToken.getType(),com.google.gson.reflect.TypeToken.getType()
gson,testOverridesDefaultExcluder,Gson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/GsonTest.java#L43,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L181,com.google.gson.GsonTest.testOverridesDefaultExcluder(),com.google.gson.GsonTest.testOverridesDefaultExcluder(),com.google.gson.GsonTest.testOverridesDefaultExcluder(),"com.google.gson.Gson.Gson(com.google.gson.internal.Excluder, com.google.gson.FieldNamingStrategy, java.util.Map<java.lang.reflect.Type, com.google.gson.InstanceCreator<?>>, boolean, boolean, boolean, boolean, boolean, boolean, boolean, com.google.gson.LongSerializationPolicy, java.util.List<com.google.gson.TypeAdapterFactory>)","com.google.gson.Gson.Gson(Excluder, FieldNamingStrategy, Map, boolean, boolean, boolean, boolean, boolean, boolean, boolean, LongSerializationPolicy, List)","com.google.gson.Gson.Gson(Excluder, FieldNamingStrategy, Map, boolean, boolean, boolean, boolean, boolean, boolean, boolean, LongSerializationPolicy, List)"
gson,testEquals,equals,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/internal/LazilyParsedNumberTest.java#L27,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/internal/LazilyParsedNumber.java#L86,com.google.gson.internal.LazilyParsedNumberTest.testEquals(),com.google.gson.internal.LazilyParsedNumberTest.testEquals(),com.google.gson.internal.LazilyParsedNumberTest.testEquals(),com.google.gson.internal.LazilyParsedNumber.equals(java.lang.Object),com.google.gson.internal.LazilyParsedNumber.equals(Object),com.google.gson.internal.LazilyParsedNumber.equals(Object)
gson,testHashCode,hashCode,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/internal/LazilyParsedNumberTest.java#L21,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/internal/LazilyParsedNumber.java#L81,com.google.gson.internal.LazilyParsedNumberTest.testHashCode(),com.google.gson.internal.LazilyParsedNumberTest.testHashCode(),com.google.gson.internal.LazilyParsedNumberTest.testHashCode(),com.google.gson.internal.LazilyParsedNumber.hashCode(),com.google.gson.internal.LazilyParsedNumber.hashCode(),com.google.gson.internal.LazilyParsedNumber.hashCode()
gson,testReadClosed,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/MixedStreamTest.java#L121,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L878,com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.MixedStreamTest.testReadClosed(),"com.google.gson.Gson.fromJson(com.google.gson.stream.JsonReader, java.lang.reflect.Type)","com.google.gson.Gson.fromJson(String, Class)","com.google.gson.Gson.fromJson(String, Class)"
gson,testReadClosed,fromJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/MixedStreamTest.java#L121,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L878,com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.MixedStreamTest.testReadClosed(),"com.google.gson.Gson.fromJson(com.google.gson.stream.JsonReader, java.lang.reflect.Type)","com.google.gson.Gson.fromJson(String, Type)","com.google.gson.Gson.fromJson(String, Type)"
gson,testReadClosed,close,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/MixedStreamTest.java#L121,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/stream/JsonReader.java#L1207,com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.MixedStreamTest.testReadClosed(),com.google.gson.stream.JsonReader.close(),com.google.gson.stream.JsonReader.close(),com.google.gson.stream.JsonReader.close()
gson,testEscapedCtrlNInStringSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L39,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testEscapedCtrlNInStringSerialization(),com.google.gson.functional.StringTest.testEscapedCtrlNInStringSerialization(),com.google.gson.functional.StringTest.testEscapedCtrlNInStringSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
gson,testStringValueSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L22,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testStringValueSerialization(),com.google.gson.functional.StringTest.testStringValueSerialization(),com.google.gson.functional.StringTest.testStringValueSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
gson,testEscapedBackslashInStringSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L63,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testEscapedBackslashInStringSerialization(),com.google.gson.functional.StringTest.testEscapedBackslashInStringSerialization(),com.google.gson.functional.StringTest.testEscapedBackslashInStringSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
gson,testAssignmentCharSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L110,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testAssignmentCharSerialization(),com.google.gson.functional.StringTest.testAssignmentCharSerialization(),com.google.gson.functional.StringTest.testAssignmentCharSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
